772371589564366848	P
772321091238834176	NEU
772301584009093120	N
772337488488693761	P
772336948941819905	P
772336789751271424	NEU
772333306226610176	N
772326779377815552	N
772341305078931456	NONE
772340784611942400	N
772180794685227009	NEU
772180552396996608	NONE
772192930606026752	N
772220230747774976	P
772202571754799104	P
772202401478631424	N
772202095135129600	N
772179507876925440	NEU
772178133554499584	P
772206004679344128	P
771489208003362816	P
771496214252716032	P
771496028142960640	N
771495020822224896	N
771494997845798912	N
771488575359705088	N
771466812865253376	NONE
771466804963270661	N
771466400221257728	P
771467579072344064	P
771110827621507072	N
771110803726557185	N
771110465447534593	N
771127781388328960	N
771109774888988673	NEU
771109053179232257	N
771108898568830976	P
771108777839951873	P
771130673646170112	P
771129752329547776	P
771133665451642881	N
771419102904745984	N
771381451933777920	N
771391914910294017	P
771395509546278912	N
771394999049154560	P
771416543213289472	N
771393354043101184	P
771420730563125248	NEU
771419776258306049	P
771419509550903296	N
771419486431969280	N
771576215735906305	N
771572280967049216	P
771601721156001792	N
771125900133994496	N
771125112716263424	NONE
771108133271920640	N
771107676067594241	N
771112030258462720	P
771136461668282368	P
771121645742325765	P
771107278170755072	NEU
771106589516455937	N
771142341247766528	NEU
771144682533482496	N
771144590917263361	N
771144416782348288	N
771144088057999360	NONE
771145551094177792	P
771513331970637825	N
771511900500856832	NEU
771247405635252224	P
771105844868030464	N
771105092263145472	N
771235873371238400	N
771231460283916289	N
771284156177416192	N
771283840111345664	P
771228528779997184	N
771227534880944130	N
771269941706104832	N
771268996196802562	N
771268603236667392	P
771225096279040001	N
771241035485749249	P
771240369375674368	P
771278736339722241	N
771278232134057984	N
771277715865493504	N
771276121115688961	P
771291972699029505	N
771291609166151680	NEU
771289402542792704	N
771124243622952960	N
771123799634960388	N
771298827802447872	NEU
771297908096372737	P
771297660909260800	N
771296336704573440	P
771314053427957760	P
771313377637347328	P
771286467285028864	N
771373639442788352	N
771373203470094336	NEU
771372877920755717	NONE
771372841522659328	P
771359874693402624	P
771330372026105856	P
773259596572098560	NEU
773245508794056705	P
773306050040754176	N
773280598500708352	N
773281545616580608	P
773280986268332032	P
773545957191540736	NEU
773561802240188416	N
773561559578730496	P
773556491169193984	P
773557586410995713	N
773560468749201408	N
773562705382875137	P
773535345786970112	N
773343490646441986	N
773342393575825408	NEU
773513757905588225	N
773513633548632065	P
773513147143643137	P
773513117506670592	NEU
773512882910879744	P
773511775350325248	NONE
773493187105153024	P
773450527891947520	P
773449918342127616	P
773448266667229189	P
773447833794076680	N
773498693257404416	P
773510530975825920	N
773495009593139200	P
773494185462824962	P
773493720041852928	NONE
773515572504104960	N
773489726145855488	P
773440749023166465	N
773439070756364288	N
773438146973499392	NEU
773437992518160385	NONE
773436845262790656	NONE
773526619277430784	N
773526090744754180	NEU
773506618554220544	N
773505827894337536	P
773505360200163328	NEU
773509586343038976	N
773507624209874948	N
773524437245239296	N
773534020760178688	NEU
773533315810856960	P
773504980674342912	NONE
773268307965251584	N
773268081242243072	P
773235661293883392	P
773235631266865152	N
773235448290373632	P
773234685975625728	P
773272058004381696	N
773271992216776705	NEU
773269900609617920	NEU
773268824221155328	N
773276610522968064	N
773274033152487424	N
773266498223759360	P
773266468188385280	N
773266179070754816	NEU
773265586340102145	N
773278086347489280	P
773277596754796544	P
773258183389351936	N
773262211028582400	P
773261812162760705	N
773237343327223808	N
773236911704080385	P
773244021795909632	N
773250121844813825	NONE
773252510274449408	NEU
773262733785587712	P
773265226871500800	N
773265157585854464	N
773263892206288896	N
773287496499200000	N
773286717814104064	N
773284156411416576	N
773263321562746880	N
773301302268948480	N
773322546523566082	N
773609192234057732	P
773608967645831168	NONE
773608675629989890	N
773572520620519424	NONE
773603977241976832	N
773601930782339072	N
773601780118716417	NEU
773601681594519552	P
773609818133258240	NEU
773609455221178368	N
773939978271358976	N
773963871413567488	NEU
773963405644496905	NONE
773959871859421184	P
774006978888757248	NEU
774006032183988224	P
774005959559680000	N
774005669968093184	N
774031160372592641	P
774003633759281152	N
774032533264752640	P
773795734034509824	P
773794367463194624	P
773792951474515968	N
773778580794908672	P
773842241932693504	N
773834721503670272	P
773832911246204928	N
773831764011778049	P
773831730574848000	NONE
773849518395822080	N
773845460725432320	P
773844709882068997	P
773839507770712064	N
773837607751053313	N
773850849403662336	N
773934692622012416	N
773934290967097344	N
773934187694948353	P
773945562840301569	N
773945306664796160	N
773947603172069378	N
773972587705663489	P
773971554501849089	N
773937481968390144	N
773937340083494912	N
773904309046112256	NONE
773928227580551172	N
773927901867732992	P
773927719864246272	P
774008784280846336	NEU
774011767907295232	N
774013172701421574	P
774012105607503872	NONE
774016671858032640	N
773920725535232000	NONE
773920665086861312	N
773920515761332224	N
773922399314141185	N
773921401652871168	N
773917410474749952	NEU
773940757631733760	NEU
773913914790862848	P
773889864559431680	P
773889039086694400	NEU
773892230138335232	P
773901405300072448	NEU
773882843361636352	P
773897985977614336	P
773992431830364160	P
773991494571220992	P
774045316144259074	P
774023986015563776	NEU
774019196137054209	N
774597172859957248	P
774586993833570304	P
774598166821888000	P
774583280758878208	N
774582762439409664	NONE
774580831222456320	P
774601594637811717	P
774603469445558272	N
774759795979120640	N
