270_10 coun 0 6.65859e-05
270_10 mean 0 0.000136579
270_10 nition 0 6.44012e-05
270_10 car 0 5.78985e-05
270_10 ny 0 5.68338e-05
270_10 mand 0 5.02556e-05
270_10 hand 0 4.86535e-05
270_10 son 0 4.73764e-05
270_10 as 0 0.000101673
270_10 instant 0 4.64087e-05
270_10 rer 0 4.6114e-05
270_10 of 0 0.000120057
270_10 inten 0 4.47515e-05
270_10 until 0 4.27351e-05
270_10 none 0 4.248e-05
270_10 irregu 0 4.11868e-05
270_10 round 0 4.05331e-05
270_10 mount 0 3.5273e-05
270_10 then 0 3.40807e-05
270_10 you 0 7.93371e-05
270_10 manage 0 3.30531e-05
270_10 ter 0 3.29542e-05
270_10 re 0 3.23383e-05
270_10 upon 0 2.96074e-05
270_10 e 0 2.77267e-05
270_10 near 0 2.29001e-05
270_10 returns 0 2.23928e-05
270_10 ston 0 1.94557e-05
270_10 into 0 1.9179e-05
270_10 im 0 1.70026e-05
270_10 nine 0 1.64733e-05
270_10 o 0 1.51838e-05
270_10 guard 0 1.45155e-05
270_10 mens 0 1.3233e-05
270_10 fort 0 1.27167e-05
270_10 ful 0 1.2184e-05
270_10 arm 0 1.19787e-05
270_10 arms 0 1.18928e-05
270_10 many 0 1.17109e-05
270_10 rangers 0 1.12764e-05
270_10 am 0 0.000650124
270_11 28th 1 1
270_11 . 0 1
270_11 winchesters 1 0.0811101
270_11 winches 0 0.817147
270_11 winchester 0 0.101692
270_11 to 0 0.00619825
270_11 i 0 0.00113973
270_11 s 0 0.000228798
270_11 which 0 3.25161e-05
270_11 o 0 6.96871e-05
270_11 so 0 7.74823e-05
270_11 whichever 0 1.85015e-05
270_11 p 0 0.651067
270_11 of 0 0.267057
270_11 up 0 0.132917
270_11 ap 0 0.136075
270_11 if 0 0.0986888
270_11 ef 0 0.051966
270_11 off 0 0.0209408
270_11 for 0 0.0154631
270_11 par 0 0.0170579
270_11 poor 0 0.0129561
270_11 appro 0 0.0118132
270_11 per 0 0.00570217
270_11 beef 0 0.00418869
270_11 part 0 0.00453962
270_11 all 0 0.00601479
270_11 ble 0 0.00418147
270_11 ful 0 0.00216981
270_11 bell 0 0.00346625
270_11 put 0 0.00217945
270_11 left 0 0.00173612
270_11 fra 0 0.00121395
270_11 ly 0 0.00202534
270_11 else 0 0.000964139
270_11 vef 0 0.000945461
270_11 pay 0 0.0010028
270_11 lofs 0 0.00071659
270_11 roll 0 0.0011435
270_11 suffer 0 0.000588136
270_11 let 0 0.000970187
270_11 paper 0 0.000679436
270_11 be 0 0.00052409
270_11 sel 0 0.000483916
270_11 uselefs 0 0.000442999
270_11 by 0 0.00113132
270_11 see 0 0.000651208
270_11 necef 0 0.000441555
270_11 unlefs 0 0.000399411
270_11 a 0 0.000760855
270_11 or 0 0.000659352
270_11 cap 0 0.000425136
270_11 offer 0 0.000337122
270_11 proper 0 0.00039475
270_11 full 0 0.000338183
270_11 effec 0 0.000269181
270_11 safe 0 0.000259726
270_11 is 0 0.00032701
270_11 able 0 0.000415191
270_11 fore 0 0.000225976
270_11 ral 0 0.000364933
270_11 as 0 0.000227775
270_11 also 0 0.00025678
270_11 ifsue 0 0.000157219
270_11 lar 0 0.000250471
270_11 use 0 0.000190669
270_11 from 0 0.000149876
270_11 e 0 0.000182159
270_11 fifty 0 0.000108347
270_11 fulfil 0 0.00010893
270_11 useful 0 9.4605e-05
270_11 in 0 0.00013932
270_11 are 0 8.64691e-05
270_11 bill 0 7.89753e-05
270_11 b 0 7.57554e-05
270_11 ill 0 7.08818e-05
270_11 offers 0 4.60068e-05
270_11 he 0 6.85497e-05
270_11 fort 0 4.53113e-05
270_11 the 0 0.00113878
270_11 loose 0 6.6309e-05
270_11 berrels 0 6.58033e-05
270_11 lay 0 6.47833e-05
270_11 me 0 5.80218e-05
270_11 re 0 5.41089e-05
270_11 ply 0 7.08558e-05
270_11 it 0 0.000389127
270_11 you 0 0.000300536
270_11 lofses 0 3.4324e-05
270_11 ses 0 4.50343e-05
270_11 five 0 2.95063e-05
270_11 pray 0 4.42227e-05
270_11 late 0 4.3639e-05
270_11 at 0 2.40528e-05
270_11 on 0 2.41206e-05
270_11 barrel 0 2.33489e-05
270_11 salt 0 5.76988e-05
270_11 only 0 2.25875e-05
270_11 an 0 2.14133e-05
270_11 too 0 2.10748e-05
270_11 ten 0 2.04692e-05
270_11 rer 0 2.01353e-05
270_11 n 0 1.98104e-05
270_11 often 0 1.96682e-05
270_11 pair 0 1.93733e-05
270_11 en 0 1.93965e-05
270_11 ber 0 1.81038e-05
270_11 appear 0 1.72461e-05
270_11 before 0 1.66089e-05
270_11 allen 0 1.62023e-05
270_11 lays 0 1.55683e-05
270_11 upon 0 1.32328e-05
270_11 no 0 3.4911e-05
270_11 29th 0 0.508431
270_11 8th 0 6.90385e-05
270_11 25th 0 3.29398e-05
270_11 1755 1 1
270_11 sen 0 5.26826e-05
270_11 your 0 4.70955e-05
270_11 flour 0 2.3836e-05
270_11 any 0 0.000130199
270_11 : 0 3.12406e-05
270_11 october 1 -1
270_12 parole 1 1
270_12 p 0 0.00758982
270_12 hampton 1 1
270_12 . 0 1
270_13 the 1 0.997189
270_13 to 0 0.00695617
270_13 p 0 0.0032842
270_13 ther 0 0.00203708
270_13 a 0 0.00152499
270_13 they 0 0.000507624
270_13 at 0 0.000269345
270_13 other 0 0.000144512
270_13 three 0 0.000121734
270_13 ap 0 9.20791e-05
270_13 i 0 7.73896e-05
270_13 as 0 6.60425e-05
270_13 officers 1 1
270_13 who 1 0
270_13 with 0 0.000111586
270_13 car 0 0.540312
270_13 ca 0 0.421792
270_13 came 1 0.0346971
270_13 can 0 0.00285065
270_13 ohio 0 0.000611567
270_13 care 0 3.06476e-05
270_13 more 0 0.756951
270_13 mr 0 0.196617
270_13 me 0 0.00530793
270_13 men 0 0.000742354
270_13 man 0 0.00049756
270_13 mc 0 0.000302667
270_13 mer 0 6.02842e-05
270_13 down 1 0.999679
270_13 . 0 0.0188581
270_13 do 0 0.000321208
270_13 ; 0 0.000206743
270_13 e 0 0.194546
270_13 on 0 0.995604
270_13 in 0 0.00386766
270_13 n 0 0.000415887
270_13 o 0 0.000111586
270_13 en 0 7.09249e-05
270_13 non 0 4.93562e-05
270_13 arm 0 0.00453944
270_13 room 0 0.000233151
270_13 or 0 0.000215175
270_13 am 0 2.65507e-05
270_13 arms 0 2.48266e-05
270_13 re 0 0.00479734
270_13 see 0 0.00412836
270_13 rer 0 0.00024438
270_13 he 0 4.77001e-05
270_13 we 0 0.000321208
270_14 from 1 1
270_14 p 0 0.000259043
270_14 to 0 0.000128489
270_14 a 0 8.96934e-05
270_14 fort 1 1
270_14 . 0 0.111966
270_14 s 0 3.15089e-05
270_14 cum 0 0.997328
270_14 cumberland 1 0.00267217
270_14 berland 0 0.997328
270_14 with 1 0.999897
270_14 ; 0 0.000102598
270_14 colonel 1 0.999926
270_14 colonels 0 7.44262e-05
270_14 i 0 0.00459752
270_14 if 0 0.000233156
270_15 plan 0 0.893875
270_15 an 0 0.0826947
270_15 and 0 0.00557351
270_15 man 0 0.00657744
270_15 can 0 0.00390978
270_15 men 0 0.00388292
270_15 or 0 0.0024591
270_15 to 1 0.999728
270_15 p 0 0.00339719
270_15 as 0 0.0017887
270_15 than 0 0.000776546
270_15 upon 0 0.00071389
270_15 a 0 0.00102987
270_15 any 0 0.000320742
270_15 pains 0 0.000293294
270_15 at 0 0.00036651
270_15 mean 0 0.000194443
270_15 long 0 0.000192119
270_15 paying 0 0.000148286
270_15 tain 0 0.000142519
270_15 payment 0 0.000133908
270_15 allen 0 0.000133508
270_15 on 0 0.000361588
270_15 ap 0 9.11071e-05
270_15 pay 0 0.00010243
270_15 par 0 4.90196e-05
270_15 all 0 4.59518e-05
270_15 washington 1 1
270_15 n 0 0.000154495
270_15 . 0 0.880396
270_15 are 1 0.999836
270_15 ; 0 0.00313325
270_15 s 0 0.00302926
270_15 so 0 0.000531716
270_15 im 0 0.834585
270_15 immediately 1 0.134562
270_15 imme 0 0.0308141
270_15 i 0 3.95685e-05
270_15 more 0 0.861385
270_15 re 0 0.00157126
270_15 mr 0 0.00194279
270_15 mediately 0 0.00108668
270_15 diately 0 0.864352
270_15 too 0 0.000271796
270_15 go 1 1
270_15 recrui 1 1
270_15 e 0 0.00139532
270_16 compa 0 0.593744
270_16 may 0 0.22808
270_16 par 0 0.115881
270_16 man 0 0.0186594
270_16 to 0 0.0188965
270_16 place 0 0.0138476
270_16 p 0 0.0103819
270_16 room 0 0.00908879
270_16 a 0 0.00966869
270_16 peace 0 0.00318033
270_16 made 0 0.00222092
270_16 or 0 0.0021395
270_16 pay 0 0.00123614
270_16 appear 0 0.00111626
270_16 part 0 0.000873533
270_16 ac 0 0.0030777
270_16 arm 0 0.000950269
270_16 as 0 0.000783826
270_16 am 0 0.000504512
270_16 mean 0 0.000388775
270_16 at 0 0.00044872
270_16 lar 0 0.0003346
270_16 pair 0 0.000321867
270_16 o 0 0.000351944
270_16 me 0 0
270_16 ar 0 0.000758968
270_16 so 0 0.00020484
270_16 some 0 0.000246736
270_16 pray 0 0.000171785
270_16 are 1 1
270_16 mc 0 0.000169652
270_16 paper 0 0.000138982
270_16 mr 0 0.000173212
270_16 manage 0 0.00011836
270_16 e 0 0.000109326
270_16 i 0 0.000102348
270_16 remain 0 9.08511e-05
270_16 my 0 8.8753e-05
270_16 ap 0 7.25613e-05
270_16 tar 0 6.38568e-05
270_16 do 0 5.4616e-05
270_16 re 0 5.37599e-05
270_16 be 0 5.22224e-05
270_16 ter 0 5.0783e-05
270_16 from 0 4.644e-05
270_16 march 0 4.47787e-05
270_16 act 0 0.000147245
270_16 s 0 4.23442e-05
270_16 esta 0 4.04329e-05
270_16 per 0 3.5764e-05
270_16 com 0 2.93695e-05
270_16 ting 1 1
270_16 ; 0 0.999424
270_16 and 1 1
270_16 they 1 1
270_16 allowed 1 1
270_16 until 1 1
270_16 the 1 1
270_16 1st 1 1
270_16 of 1 0.99521
270_16 off 0 0.00478979
270_16 . 0 0.056297
270_16 de 1 1
270_17 pay 0 0.257743
270_17 cember 1 0.993818
270_17 par 0 0.217003
270_17 p 0 0.131529
270_17 a 0 0.00124886
270_17 pray 0 0.0409365
270_17 paper 0 0.0100753
270_17 are 0 0.00899241
270_17 per 0 0.00611126
270_17 december 0 0.0061818
270_17 ar 0 0.00450599
270_17 ap 0 0
270_17 place 0 0.00405966
270_17 as 0 7.77725e-05
270_17 lar 0 0.00307953
270_17 ac 0 0.00202007
270_17 appear 0 0.00172202
270_17 peace 0 0.00101562
270_17 tar 0 0.00101057
270_17 pair 0 0.000658943
270_17 lay 0 0.000485675
270_17 day 0 0.000507362
270_17 car 0 0.000422873
270_17 cap 0 0.000418205
270_17 tary 0 0.000361607
270_17 may 0 0.000316453
270_17 to 0 0.000837032
270_17 ca 0 0.000316077
270_17 part 0 0.000211886
270_17 or 0 0
270_17 ply 0 0.000152254
270_17 at 1 1
270_17 ter 0 0.000111633
270_17 dare 0 9.55403e-05
270_17 and 0 8.76206e-05
270_17 ral 0 7.63669e-05
270_17 plan 0 7.34971e-05
270_17 proper 0 7.28674e-05
270_17 dag 0 7.24753e-05
270_17 up 0 6.39537e-05
270_17 am 0 6.28812e-05
270_17 rer 0 5.8407e-05
270_17 carry 0 5.42636e-05
270_17 near 0 5.24175e-05
270_17 say 0 4.70043e-05
270_17 arm 0 4.41346e-05
270_17 ab 0 4.40464e-05
270_17 bad 0 4.18148e-05
270_17 care 0 3.80478e-05
270_17 be 0 3.59818e-05
270_17 an 0 3.27972e-05
270_17 any 0 3.19991e-05
270_17 party 0 3.03515e-05
270_17 n 0 0
270_17 in 0 0
270_17 poor 0 2.57708e-05
270_17 large 0 2.2476e-05
270_17 ber 0 2.13821e-05
270_17 peter 0 1.87887e-05
270_17 i 0 1.84208e-05
270_17 can 0 1.73287e-05
270_17 paid 0 1.45858e-05
270_17 mr 0 1.19264e-05
270_17 ; 0 1
270_17 which 1 1
270_17 time 1 1
270_17 if 1 1
270_17 they 1 1
270_17 do 1 1
270_17 not 1 1
270_17 . 0 0.7055
270_18 or 0 0.741905
270_18 rer 0 0.0803648
270_18 ter 0 0.0728882
270_18 are 0 0.0201558
270_18 per 0 0.0163116
270_18 ar 0 0.0124515
270_18 re 0 0.0121094
270_18 mr 0 0.0067822
270_18 lar 0 0.00463541
270_18 tar 0 0.00457837
270_18 par 0 0.00435545
270_18 for 0 0.0043413
270_18 poor 0 0.00259198
270_18 sir 0 0.00226149
270_18 proper 0 0.00192485
270_18 to 0 0.00248706
270_18 ber 0 0.00168499
270_18 nor 0 0.00132584
270_18 ral 0 0.000812968
270_18 paper 0 0.000546088
270_18 peter 0 0.000521762
270_18 mer 0 0.000467419
270_18 der 0 0.000607136
270_18 sore 0 0.000418721
270_18 other 0 0.000413651
270_18 our 0 0.000397828
270_18 more 0 0.000365779
270_18 ther 0 0.000355495
270_18 tober 0 0.000308438
270_18 bore 0 0.000304751
270_18 p 0 0.000290257
270_18 appro 0 0.0002555
270_18 order 0 0.000251517
270_18 pair 0 0.00025054
270_18 as 0 0.000205994
270_18 ters 0 0.000198446
270_18 a 0 0.00381872
270_18 store 0 0.000136754
270_18 at 1 0.988941
270_18 there 0 0.000106879
270_18 here 0 0.00010184
270_18 letter 0 9.99726e-05
270_18 car 0 9.33358e-05
270_18 ren 0 0.00194539
270_18 appear 1 1
270_18 enter 0 5.01901e-05
270_18 near 0 4.70957e-05
270_18 arm 0 4.28707e-05
270_18 hear 0 3.89704e-05
270_18 punctually 1 1
270_18 arts 0 0.00682963
270_18 act 0 0.000287673
270_18 the 1 0.999253
270_18 they 0 0.00066693
270_18 place 1 1
270_18 of 1 0.9964
270_18 off 0 0.00359975
270_18 . 0 5.75832e-05
270_18 rendez 1 0.998055
270_18 it 0 0.00317455
270_18 de 0 0.00133826
270_19 pay 0 0.628541
270_19 par 0 0.142854
270_19 pray 0 0.134184
270_19 pair 0 0.0451201
270_19 a 1 0.999238
270_19 paper 0 0.00888502
270_19 p 0 0.010007
270_19 place 0 0.00337827
270_19 are 0 0.0032592
270_19 paid 0 0.00181952
270_19 peace 0 0.00179099
270_19 as 0 0.000253662
270_19 ac 0 0.00071261
270_19 ar 0 0.000635665
270_19 may 0 0.000385701
270_19 at 0 0.000128657
270_19 appear 0 0.000128447
270_19 tar 0 0.000120003
270_19 ap 0 0.000180565
270_19 part 0 9.82293e-05
270_19 tary 0 6.47036e-05
270_19 ral 0 5.229e-05
270_19 lar 0 4.99396e-05
270_19 repair 0 3.49006e-05
270_19 lay 0 2.98394e-05
270_19 vous 1 1
270_19 afsigned 1 1
270_19 them 1 1
270_19 they 1 1
270_19 will 1 0.99993
270_19 wil 0 7.04535e-05
270_19 be 1 1
270_19 tried 1 1
270_19 by 1 1
270_19 . 0 0.00306892
270_1 only 1 1
270_1 for 1 0.87279
270_1 fore 0 0.0602149
270_1 of 0 0.0336271
270_1 fort 0 0.143325
270_1 force 0 0.00871997
270_1 order 0 0.0151422
270_1 if 0 0.00120027
270_1 orderly 0 0.000827372
270_1 off 0 0.000697403
270_1 the 1 0.931598
270_1 de 0 0.119873
270_1 sel 0 0.0777683
270_1 else 0 0.00794966
270_1 der 0 0.00531943
270_1 dare 0 0.00247433
270_1 there 0 0.0147415
270_1 deser 0 0.00185807
270_1 see 0 0.00173426
270_1 do 0 0.00286241
270_1 are 0 0.164571
270_1 die 0 0.00127393
270_1 bell 0 0.00201105
270_1 done 0 0.00103208
270_1 e 0 0.000877044
270_1 re 0 0.018934
270_1 he 0 0.00072057
270_1 all 0 0.855826
270_1 clothes 0 0.0223181
270_1 letter 0 0.0147067
270_1 letters 0 0.007563
270_1 let 0 0.00784354
270_1 late 0 0.00132512
270_1 little 0 0.000374685
270_1 ble 0 0.00077004
270_1 alterns 0 0.000197492
270_1 they 0 0.0164691
270_1 then 0 0.00192592
270_1 or 0 0.0943438
270_1 ar 0 0.0321302
270_1 bearer 0 0.02892
270_1 rest 0 0.0195961
270_1 rer 0 0.0145096
270_1 your 0 0.00482596
270_1 our 0 0.00328476
270_1 from 0 0.00309933
270_1 arms 0 0.00378281
270_1 return 0 0.00268005
270_1 ren 0 0.00249581
270_1 bore 0 0.00257391
270_1 first 0 0.00255462
270_1 more 0 0.00195676
270_1 lar 0 0.00162936
270_1 returns 0 0.0014909
270_1 stores 0 0.00143782
270_1 arts 0 0.00140234
270_1 per 0 0.00710329
270_1 fra 0 0.00119159
270_1 ber 0 0.00125754
270_1 their 0 0.258278
270_1 prefs 0 0.0011597
270_1 party 0 0.00105328
270_1 rate 0 0.00834783
270_1 par 0 0.00109975
270_1 mr 0 0.000761658
270_1 nor 0 0.000682634
270_1 ten 0 0.146569
270_1 before 0 0.000612263
270_1 barrel 0 0.000575545
270_1 tar 0 0.000570318
270_1 ral 0 0.000330198
270_1 men 0 0.000315906
270_1 forty 0 0.000300571
270_1 part 0 0.00122658
270_1 a 0 0.000511908
270_1 to 0 0.00219972
270_1 offer 0 0.000247816
270_1 you 0 0.000467345
270_1 ter 0 0.0180176
270_1 barrels 0 0.000227164
270_1 sore 0 0.000220225
270_1 result 0 0.000218308
270_1 arm 0 0.000215228
270_1 ours 0 0.000208453
270_1 poor 0 0.00019789
270_1 robert 0 0.000188737
270_1 near 0 0.000188236
270_1 offers 0 0.000165616
270_1 peter 0 0.0802068
270_1 ters 0 0.00425457
270_1 berrels 0 0.000148959
270_1 i 0 0.0355403
270_1 after 0 0.000475313
270_1 pretence 0 0.0183573
270_1 etc 0 0.0384615
270_1 at 0 0.00208634
270_1 spect 0 0.00155648
270_1 tences 0 0.00144757
270_1 better 0 0.00142352
270_1 enter 0 0.00196327
270_1 theirs 0 0.00102154
270_1 present 0 0.000862276
270_1 pence 0 0.000927492
270_1 in 0 0.02445
270_1 put 0 0.000674759
270_1 teaching 0 0.000161507
270_1 particu 1 0.446365
270_1 tin 0 0.0136801
270_1 is 0 0.0205546
270_1 it 0 0
270_1 strict 0 0.0030362
270_1 tain 0 0.00122718
270_1 tion 0 0.00122472
270_1 price 0 0.0011171
270_1 sir 0 0.000905059
270_1 time 0 0
270_1 captain 0 0.000580305
270_1 since 0 0.000407569
270_1 nition 0 0.000292131
270_1 this 0 0.000285837
270_1 nine 0 0.000282627
270_1 certain 0 0.000210031
270_1 ting 0 0.000200786
270_1 use 1 0.000217945
270_1 ties 0 0
270_1 best 0 0.000169083
270_1 . 0 0.125068
270_1 not 0 0.000207097
270_1 paper 0 0.000672834
270_1 pair 0 0.000816313
270_1 can 0 0.000761852
270_1 these 0 0.000615894
270_1 be 0 0
270_1 orders 0 0.00111802
270_1 unlefs 1 -1
270_1 by 1 -1
270_1 public 1 -1
270_20 court 1 1
270_20 to 0 0.00293466
270_20 p 0 0.00282351
270_20 or 0 0.00080841
270_20 a 0 0.000505306
270_20 as 0 0.000360199
270_20 n 0 0.000285079
270_20 s 0 0.0498556
270_20 at 0 0.000199513
270_20 o 0 0.000130116
270_20 so 0 0.00039974
270_20 i 0 8.16741e-05
270_20 martial 1 1
270_20 mr 0 0.0250755
270_20 more 0 0.000555804
270_20 man 0 0.000271327
270_20 mount 0 0.000120615
270_20 men 0 6.9325e-05
270_20 for 1 1
270_20 ; 0 0.000607624
270_20 disobedience 1 1
270_20 . 0 1
270_20 of 1 0.996474
270_20 off 0 0.00195875
270_20 ) 0 6.45229e-05
270_20 : 0 5.8163e-05
270_20 orders 1 1
270_21 long 0 0.531835
270_21 go 0 0.409544
270_21 to 1 0.965417
270_21 or 0 0.0489189
270_21 large 0 0.0147388
270_21 gage 0 0.0134027
270_21 hogg 0 0.00592074
270_21 got 0 0.0044393
270_21 blegg 0 0.00315774
270_21 strong 0 0.00307022
270_21 ing 0 0.00230882
270_21 gons 0 0.00221541
270_21 p 0 0.00282296
270_21 engage 0 0.00187974
270_21 belong 0 0.00111933
270_21 good 0 0.00109904
270_21 get 0 0.00102094
270_21 gene 0 0.000866876
270_21 a 0 0.999788
270_21 george 0 0.000531394
270_21 n 0 0
270_21 roll 0 0.000558598
270_21 goose 0 0.000474952
270_21 ral 0 0.000614051
270_21 dag 0 0.000430488
270_21 goes 0 0.000412357
270_21 hoggs 0 0.000316048
270_21 great 0 0.000312809
270_21 on 0 0.000185011
270_21 as 0 0.000407516
270_21 at 0 0.000385023
270_21 rangers 0 0.000199635
270_21 o 0 0.000289157
270_21 re 0 0.0002779
270_21 rer 0 0.000341567
270_21 gold 0 0.000148401
270_21 regard 0 0.000134543
270_21 grain 0 0.000132411
270_21 glad 0 0.00011193
270_21 so 0 0
270_21 ter 0 0.000146738
270_21 all 0 0
270_21 are 1 1
270_21 no 0 0
270_21 mr 0 0.000121163
270_21 the 1 1
270_21 lodging 0 6.76205e-05
270_21 s 0 0
270_21 ar 0 9.03277e-05
270_21 gets 0 5.03078e-05
270_21 gaged 0 3.22402e-05
270_21 ren 0 6.33069e-05
270_21 i 0 0.000187402
270_21 of 0 2.90038e-05
270_21 room 0 2.88627e-05
270_21 be 0 2.68087e-05
270_21 burg 0 2.60809e-05
270_21 one 0 2.54657e-05
270_21 per 0 2.53639e-05
270_21 me 0 2.51674e-05
270_21 e 0 2.39227e-05
270_21 b 0 2.38797e-05
270_21 they 1 1
270_21 too 0 0.0345833
270_21 who 0 0.737043
270_21 we 0 0.262909
270_21 gw 0 4.81701e-05
270_21 ca 0 0.000156988
270_21 it 0 1
270_21 upon 1 0.999815
270_21 . 0 0.861278
270_21 up 0 0.000185011
270_21 aid 1 1
270_21 de 1 1
270_21 camp 1 1
270_21 wait 1 -1
270_22 march 0 0.615436
270_22 are 0 0.249382
270_22 mercer 0 0.0510058
270_22 ar 0 0.0213592
270_22 tar 0 0.00973145
270_22 par 0 0.00885622
270_22 car 0 0.00809061
270_22 lar 0 0.00547441
270_22 p 0 0.0136535
270_22 care 0 0.00447394
270_22 mr 0 5.94336e-05
270_22 tary 0 0.00290096
270_22 ac 0 0.0649013
270_22 ter 0 0
270_22 large 0 0.00111598
270_22 carry 0 0.00137714
270_22 to 1 0.999524
270_22 mc 0 0.00530148
270_22 mer 0 0.00100924
270_22 more 0 0.000680526
270_22 dare 0 0.000644418
270_22 paper 0 0.000699618
270_22 per 0 0.00061569
270_22 rer 0 0.00061563
270_22 part 0 0.5676
270_22 a 0 0.00166484
270_22 or 0 0
270_22 at 1 0.108523
270_22 arm 0 0.000424338
270_22 great 0 0.000543375
270_22 ca 0 0.0252512
270_22 act 0 0.000742838
270_22 der 0 0.000129689
270_22 appear 0 0.000179544
270_22 re 0 0.000771751
270_22 cap 0 0.00890825
270_22 carter 0 0.00340476
270_22 as 0 0.000265965
270_22 sergeant 0 6.78293e-05
270_22 bearer 0 0.000177266
270_22 s 0 0.000132841
270_22 near 0 4.38975e-05
270_22 reach 0 9.15445e-05
270_22 etc 0 0.000126928
270_22 appro 0 3.94044e-05
270_22 oc 0 0.914673
270_22 ber 0 3.24012e-05
270_22 ral 0 3.61812e-05
270_22 o 0 6.38513e-05
270_22 ap 0 7.15078e-05
270_22 e 0 0.000204759
270_22 can 0 0.000284087
270_22 order 0 1.58819e-05
270_22 me 0 3.36461e-05
270_22 hear 0 1.49017e-05
270_22 price 0 1.26148e-05
270_22 party 0 0.000397104
270_22 arts 0 0.293646
270_22 partss 0 0.000502335
270_22 last 0 0.000167722
270_22 one 1 0.997674
270_22 ones 0 0.00103655
270_22 on 0 0.00102084
270_22 once 0 0.000268428
270_22 . 0 0.30112
270_22 of 1 0.993382
270_22 off 0 0.00661778
270_22 ; 0 0.000615176
270_22 the 1 0.999301
270_22 they 0 0.00131775
270_22 three 0 0.00029301
270_22 them 0 5.15187e-05
270_22 clo 0 1
270_22 che 0 0.00953341
270_22 con 0 0.000973245
270_22 com 0 0.000766439
270_22 octo 0 0.000143345
270_22 here 0 0.466838
270_22 he 0 0.501608
270_22 there 0 0.00263565
270_22 ther 0 0.000275554
270_22 other 0 5.883e-05
270_22 too 0 0.00047574
270_22 receive 1 0.999796
270_22 received 0 0.000204009
270_22 their 1 1
270_22 recrui 1 1
270_22 is 0 8.69389e-05
270_22 coats 0 0.00013834
270_22 it 0 0.000777086
270_22 see 0 4.81798e-05
270_22 cloc 1 -1
270_23 par 0 0.925198
270_23 pay 0 0.0181912
270_23 a 0 0.0271354
270_23 p 0 0.0131962
270_23 part 0 0.00638828
270_23 paper 0 0.00611807
270_23 pray 0 0.00516635
270_23 pair 0 0.00431478
270_23 appear 0 0.00196729
270_23 per 0 0.00106575
270_23 are 0 0.00110493
270_23 ar 0 0.00113517
270_23 place 0 0.000567928
270_23 tar 0 0.000767253
270_23 as 0 0.000469071
270_23 peace 0 0.000262276
270_23 lar 0 0.000319638
270_23 ap 0 0.000390929
270_23 at 0 7.10537e-05
270_23 to 1 0.99842
270_23 plan 0 0.000104002
270_23 esta 0 6.52743e-05
270_23 ac 0 0.000119304
270_23 ting 1 1
270_23 instructions 1 0.99994
270_23 i 0 0.00277007
270_23 . 0 1
270_23 each 1 1
270_23 e 0 0.000312916
270_23 officer 1 1
270_23 present 1 1
270_23 too 0 0.0015796
270_23 ; 0 0.000129452
270_23 give 1 0.99811
270_23 gives 0 0.000310372
270_23 n 0 6.00243e-05
270_23 structions 0 6.00243e-05
270_24 a 1 0.886347
270_24 are 0 0.11286
270_24 at 0 5.34557e-05
270_24 grain 0 0.023458
270_24 lar 0 0.017096
270_24 ar 0 0.100392
270_24 as 0 0.00529674
270_24 ap 0 0.00125865
270_24 p 0 0.0118114
270_24 ca 0 0.00828147
270_24 ral 0 0.00650981
270_24 to 0 0.0085596
270_24 ac 0 0.00608869
270_24 par 0 0.00463206
270_24 or 0 0.000355504
